cus_id,cus_num,cus_last_name,cus_first_name,cus_add_num,cus_address,cus_city,cus_state,cus_zip,cus_phone,cus_join_date,cus_app_cd,cus_app_num,tot_ord_qty,tot_ord_value
198,Del10379,Deleon,Samuel,38314, Rocky Creek Meadow, Klagetoh,10,41677,24217195,2002-01-03,5,OPC86435222,58,19639
199,Jam24739,Jamieson,Airn,85037,Main, Cowan,10,45934,1103234228,2004-08-17,3,OPC80062328,81,33064
200,Smi69143,Smith-Warren,Valerie,95105, Honey Zephyr Nook, New York,14,78082,3807916052,2006-12-31,3,OPC81255248,84,23821
201,Pet44369,Peters,Thomas,42878,Silver Lake Crossing, Mcarthur Estates,26,85570,7254035113,2013-07-26,3,OPC85397214,88,14440
202,She72544,Shelton,Cooper,41502,Hazy Road, Union Beach,4,52674,2604172948,2004-08-05,3,OPC83805737,27,35241
203,Say72190,Saylor,Mindy,18223,Honey Creek Autoroute, New York,12,99673,3237351312,2008-11-04,5,OPC83452263,46,29290
204,Cal18314,Calahan,Adam,19571, Little Gate Plaza, Brownsburg,20,34521,7825151009,2018-12-30,3,OPC80976083,29,30045
205,Ste26973,Stevens,Taylor,26515, Tawny Lane, Green Acres,11,94959,8422314973,2010-02-18,2,OPC85426654,3,34913
206,Ste76083,Stevens,Summer,87221, Easy Crescent, Hitt,29,53048,2686718615,2009-04-03,1,OPC87182677,60,17236
207,Fre26671,French,Moritz,2708,Ash, Deardorffs Mill,22,74675,9169660135,2001-11-19,1,OPC84409662,73,30222
208,Del37742,Delacruz,Adam,37958, Lazy Key, Tiptop,24,26424,6710915887,2014-04-27,2,OPC84098088,47,17521
209,Aco67308,Acosta,Reginald,38547,Quaking Embers Quay, La Junta,9,59484,3039465649,2013-05-18,2,OPC87666013,75,19669
210,Ell86236,Ellis,Chris,10700,Emerald Quail Passage, Green Acres,9,1229,2702828417,2001-01-30,1,OPC81226860,84,22100
211,Rob8352,Robinson,Maggs,8172,Emerald Quail Passage, Winkelman,29,79832,4881974881,2017-02-24,1,OPC80248998,89,27670
212,Aco17241,Acosta,Timothy,60269, Lazy Key, East Village,27,57272,1401471779,2014-04-16,5,OPC81229836,53,11948
213,Con32381,Connery,Chris,58144,Quaking Embers Quay, Longview Heights,23,8779,279005744,2012-03-19,7,OPC81556613,15,20257
214,She85815,Shelton,Abigail,14598, Blue Stead, North Star,24,89760,3395965533,2014-05-07,3,OPC85349630,57,23719
215,Smi99812,Smith,Tristan,9610,Fulton, Cowan,11,6888,4835893157,2013-06-30,7,OPC87525067,77,19483
216,Mac57993,MacBain,Taylor,90422,Crystal Cove, Montello,9,15726,3762326789,2005-08-14,4,OPC84944319,61,6513
217,Joh87634,Johnasen,Airn,54262,Strom, New Stuyarok,23,27692,9028465261,2014-04-04,5,OPC87986574,21,34976
218,Aar66441,Aaronson,Blain,17333,Green Row, Langley,7,77920,3645129607,2007-02-16,6,OPC81614871,69,22730
219,Rey76486,Reynolds,Moritz,8295, Dusty Fox Road, Union Beach,1,25276,2080458578,2015-10-25,4,OPC85808670,68,726
220,Man4972,Manning,Leah,54667,Apache, Kwikpak,28,59004,8005645912,2008-03-09,1,OPC83006113,21,22222
221,Ric35167,Rice,Joshua,52984, Cotton Elk Path, Winkelman,8,78322,6497263168,2003-03-18,7,OPC86220735,81,19734
222,Goo47673,Goode,Harper,33730, High Apple Falls, Sandusky Mobile Home Villa,21,76455,2325040029,2019-06-07,4,OPC82438933,20,16251
223,Del68057,Delapena,Jasmine,7873,Sunny Glade, Meadowbrook Valley,26,47498,4228047318,2015-05-16,5,OPC84258365,30,32270
224,Ste64135,Stevens,Taylor,6330,Apache, Wolfs Mill,19,96776,3524717728,2011-03-05,1,OPC87709835,33,4629
225,Tom3998,Tompsen,Carl,84842,Quiet Circuit, Jessie,25,35282,1967960975,2013-05-15,4,OPC83302901,19,18554
226,Ste13502,Stevens,Noel,25411, Dusty Fox Road, Youngstown,6,41714,4175675673,2007-10-29,6,OPC87116753,10,9938
227,Con89358,Conley,Samuel,24290,Pine Grove, Arispe,29,35268,1584533358,2001-10-21,3,OPC85403154,26,304
228,Man77837,Manning,Samuel,27272, Silver Dale Jetty, Hitt,13,93151,9615038560,2019-12-15,3,OPC86733670,30,12274
229,Wil60120,Willis,Miguel,29201,Shady Pointe, Union Beach,8,18576,9287585142,2002-12-03,1,OPC86548250,34,16386
230,Bar5477,Barrister,Reginald,46915, Cotton Elk Path, Crystal Lake,24,31044,7696825535,2006-03-10,6,OPC83142366,3,12749
231,Har84595,Harper,Abigail,19354, Gentle Quail Quay, Green Acres,1,62240,3479623977,2005-04-01,6,OPC87604245,56,33525
232,Coo25521,Cooper,Jasmine,9559,Burning Rabbit Bank, Laffertys Trailer Court,14,31877,5967411319,2003-10-01,7,OPC85713188,58,16298
233,Wil4265,Williamson,Harper,38182, Grand Pony Park, Bissell,24,65758,938329856,2019-04-01,1,OPC86683730,20,14686
234,Mon42163,Monk,Jonathon,94130, Shady Row, Clintondale,14,18324,4022808224,2005-07-15,6,OPC84346247,65,27888
235,Jam48151,Jamieson,Tristan,39506, Misty Lagoon Bay, Tiptop,9,8150,6735258206,2003-07-28,6,OPC82872165,58,8052
236,Smi76797,Smith,Mike,3199,Sycamore, Ten Mile,10,25142,9240795857,2004-07-13,3,OPC87364662,10,15632
237,Rid80981,Ridgley,Brandon,75425,Wishing Manor, Richmond,3,42921,7587870764,2009-06-02,6,OPC78962107,93,35021
238,Man13913,Manning,George,88393,Amber Dale Diversion, Hallockville,7,91162,9312754811,2007-04-11,2,OPC80589414,42,17114
239,Boo98704,Booker,Tristan,51868,Crystal Cove, Vega Park,4,8333,2628062700,2017-07-31,4,OPC87900877,63,31928
240,Row85849,Rowley,Adam,67603,Ash, Bayless,29,23410,361294972,2004-01-07,7,OPC84060277,57,33953
241,Ban99236,Banks,Thomas,89265,Honey Creek Autoroute, Richmond,1,55742,5656906935,2007-07-11,6,OPC78508770,13,10548
242,Daw14821,Dawson,Cooper,49245,Amber Dale Diversion, North Brewster,26,54715,700751888,2001-05-28,3,OPC78964977,1,23376
243,Rid70264,Ridgley,Cooper,43752,Hidden Isle, Kidville,11,60490,9800435508,2016-08-23,3,OPC83821553,99,28235
244,Pet69552,Peters,Chris,40623, Golden Glade, Tiptop,9,20461,1141667817,2016-09-13,2,OPC87438456,57,29887
245,Smi97899,Smith,Valerie,61654, Indian Anchor Link, Bissell,5,13672,1244000065,2019-10-24,5,OPC79503621,96,27477
246,Rey33577,Reynolds,Margo,35132,Umber Forest, Bradburys,6,84112,1187346059,2009-02-08,3,OPC80773199,74,3058
247,Arc1635,Archibald,George,55022,Heather Wynd, Kidville,26,504,5871085978,2005-03-12,1,OPC79910160,11,4263
248,Rey60332,Reynolds,Adam,96097,Sycamore, Vega Park,1,40547,4364755027,2008-11-12,3,OPC79110315,3,4760
249,Tho23234,Thomason,Mads,51094, Burning Bank, Holiday Park,17,10629,1850754022,2003-02-20,7,OPC82203820,50,22043
250,Wil17902,Williamson,Zachary,42488, Honey Zephyr Nook, Kidville,24,69948,3874989419,2009-11-06,3,OPC81848702,8,5522
251,Bar58042,Barrister,Jack,3109, Iron Bluff Rise, Mcarthur Estates,4,53754,7614419626,2015-08-22,3,OPC81595956,23,19957
252,San6046,Sanchez,Maggs,47626,Heather Wynd, Richmond,12,59347,8675257970,2003-06-26,7,OPC84518729,13,21945
253,Tom59878,Tompsen,Mindy,12062,Washington, Longview Heights,27,8785,1040391313,2001-03-12,2,OPC87833371,93,35230
254,Jam4181,Jamieson,Maggs,22977,Tawny Vista, Hallockville,25,68382,1518730836,2013-04-01,3,OPC81802040,14,14908
255,Pre86473,Presley,Tristan,69434,Seaman, Clintondale,9,1142,8065928047,2007-03-11,6,OPC87059691,48,24467
256,Man11664,Manning,Harper,13999, Dewy Campus, Ditchley,9,47678,5082197185,2017-11-14,2,OPC78271658,53,28254
257,Fre10088,French,Joshua,49167,Heather Wynd, Laffertys Trailer Court,22,12082,4961133848,2005-07-22,7,OPC85965514,7,14333
258,Pre80076,Presley,Margo,42379, Cozy Pines, Bradburys,3,52045,8858478904,2004-12-02,3,OPC84347548,96,10302
259,Gor4095,Gorman,Maggs,42534,Lost Path, Tiptop,10,57173,9521752915,2011-08-27,1,OPC85584232,76,26827
260,Jon49099,Jones,Nadine,91513, Umber Shadow Ledge, Winkelman,4,47641,7230824357,2008-06-07,3,OPC84089375,78,23267
261,Mau60259,Maurer,Thomas,78909,Dusty Nectar Downs, Holiday Park,30,473,7573700842,2010-10-05,5,OPC88072680,48,970
262,Gar44126,Garcia,Sarah,44906, Quaking Timber Swale, Kwikpak,19,50940,446198312,2012-02-15,5,OPC80861490,90,15248
263,San42212,Sanchez,Kristoff,36536,Maple, Deardorffs Mill,27,87589,8551392162,2007-09-06,4,OPC85886314,80,34281
264,She36086,Shelton,Zachary,17199,Grant, Winkelman,26,39519,8061995257,2002-11-23,4,OPC78190545,76,26653
265,Rid3396,Ridgley,Airn,35660,Jagged Branch Mews, Cowan,9,44903,5809322032,2009-12-10,1,OPC81691800,31,15727
266,Goo45007,Goode,Eric,92755, Burning Bank, New York,15,10813,6039910984,2015-01-13,2,OPC80666652,43,13355
267,Jon21106,Jones,Adam,65884, Red Place, Ditchley,1,18094,2679732738,2018-12-24,3,OPC82832080,76,16037
268,Ell14323,Ellis,Adam,49894,Thunder Deer Island, Klagetoh,21,11328,1870410841,2009-09-10,2,OPC78340428,38,27313
269,Pet16429,Peters,Tristan,77511,Broad Hills Abbey, Holiday Park,13,34246,1449122216,2017-02-19,3,OPC83331722,78,9638
270,Tom5897,Tompsen,Jack,65886,Madison, Arispe,11,79313,9246540865,2015-07-14,5,OPC88070481,98,3965
271,Tan70174,Tankersly,Corey,11687,Merry Key, Langley,18,50046,2791249250,2012-03-28,1,OPC85293369,68,26998
272,Say38209,Saylor,Blain,30646, Red Place, Deardorffs Mill,11,46327,9765216149,2008-11-09,2,OPC85772770,12,26649
273,Har85185,Harper,Farris,30270,Velvet Blossom Mall , East Village,22,11132,2691655256,2002-05-03,2,OPC82422182,30,9717
274,Boo65903,Booker,Carl,62207,Misty Brook Farms, Montello,8,22848,9163494815,2015-09-19,1,OPC79973717,79,14644
275,Say25209,Saylor,Abigail,69185, Foggy Hill, Cowan,16,33476,5581756672,2013-07-15,4,OPC78164819,26,6950
276,Dic61272,Dickerson,Harper,93348,Gentle Log Grove, Cowan,14,51784,2407657697,2019-06-30,2,OPC87183413,28,28743
277,Ban79289,Bangeson,Valerie,13263,Burning Rabbit Bank, Tiptop,13,92187,8198443241,2003-04-25,5,OPC79764372,90,19203
278,Ric74036,Rice,Brian,9293,Adams, Holiday Park,16,33102,1247699690,2011-05-12,3,OPC81776589,65,9082
279,App43328,Applewood,Adam,10034,Cotton Pine Stead, Bradburys,11,39328,5995573306,2006-06-22,2,OPC84618523,55,18945
280,Etz23955,Etzler,Tristan,81931,Strom, Bradburys,22,34397,3849966123,2013-12-12,7,OPC84417709,38,12196
281,Gar95311,Garth,Robert,65475,Carbon Hill-Buchtel, Union Hill,24,93570,9910643918,2010-09-27,2,OPC79992134,60,23750
282,Rob65798,Roberts,Corey,77689,Iron Pony Pathway, Ten Mile,27,65697,3296719694,2001-05-22,6,OPC79482569,29,14094
283,Fre71651,French,Joshua,72760, Wishing Goose Townline, Bayless,3,16121,8325710555,2015-02-26,6,OPC85064245,91,15740
284,Bro30923,Brooks,Adam,20500, Iron Bluff Rise, Cowan,19,50631,5302992305,2006-12-20,2,OPC80306258,39,18866
285,Pet79170,Peters,Brice,69834,Grant, Siddon,11,45155,9166088119,2006-03-03,3,OPC80296613,38,21992
286,Coo48598,Cooper,Sarah,47932,Sunny Glade, Cowan,5,23877,8270369215,2010-06-05,7,OPC84259200,80,18111
287,Con2651,Conley,Moritz,87488, Cotton Elk Path, Langley,21,19975,7530352429,2014-11-05,4,OPC81706348,75,29564
288,She89949,Sherman,Mike,65577,Fallen Berry Moor, Tiptop,20,68496,1417332890,2012-05-10,1,OPC87346149,28,32189
289,Mon371,Monk,Maggs,14407,Maple, Laffertys Trailer Court,20,36476,7284197517,2013-04-17,2,OPC85318971,53,3125
290,Smi28301,Smith,Jonathon,72725, Green Berry Run, Ten Mile,9,81046,9634431014,2008-09-12,7,OPC82466880,28,3043
291,Daw10939,Dawson,Piper,95873,Little River Square, Brownsburg,3,8004,8457296338,2004-12-05,5,OPC79397082,43,27154
292,Pet90118,Peters,Abigail,69669,Bright Forest End, La Junta,8,60604,6706238569,2002-09-21,1,OPC78111072,45,29305
293,Say11171,Saylor,Margo,82300, Rocky Creek Meadow, Holiday Park,7,73931,6824292102,2011-07-24,2,OPC87794418,98,25023
294,Rob54499,Robinson,Chris,76531, Green Berry Run, Longview Heights,15,26603,9214391296,2009-08-06,5,OPC80295738,16,13268
295,Mac96668,MacBain,Noel,97997,Heather Wynd, Meadowbrook Valley,19,30857,5584468071,2018-08-21,4,OPC87189552,75,12280
296,Del84761,Deleon,Miguel,22298,Bright Forest End, Oak Knoll,6,92976,5366200725,2013-09-11,6,OPC80967743,87,11026
297,App74465,Applewood,Jonathon,49976,Sycamore, Casa De Piedra,17,52524,342191453,2006-08-02,2,OPC84761876,98,17709
298,San64957,Sanchez,Albert,14850,Fulton, East Village,14,2075,489323909,2012-09-14,5,OPC81925788,22,28795
299,Rob39815,Robinson,Eric,3085,Early, Clintondale,5,40325,2554143143,2017-04-12,3,OPC80758473,68,32260
300,Say8981,Saylor,Leah,49988,College, Comite,10,4937,3906702623,2017-12-17,5,OPC84973834,87,15988
301,She25320,Shelton,Piper,21069, Crystal Spring Corners, Crystal Lake,18,69707,812965806,2002-12-23,1,OPC82368681,16,12452
302,Gar55088,Garth,Farris,86267,Carbon Hill-Buchtel, Bissell,16,53396,5451182358,2011-01-06,1,OPC83594912,91,32126
303,Ban9866,Bangeson,Brandt,57714,Sycamore, Ten Mile,23,75528,7523992195,2005-03-10,7,OPC84005055,52,27883
304,Joh19785,Johnasen,Adam,63048,Harvest Elk Harbour, Klagetoh,26,4119,7502446746,2010-10-01,6,OPC83860939,64,16861
305,Joh92520,Johnasen,Margo,60980,Red Via, Sandusky Mobile Home Villa,7,8529,7364368458,2017-07-18,7,OPC87336653,73,4312
306,Gar69573,Garcia,Carl,41715,Honey Creek Autoroute, Hitt,30,42169,7275965991,2009-05-25,3,OPC81453241,34,15133
307,Wil8023,Williamson,Mike,39163,Stadium, Casa De Piedra,2,59991,8139946816,2015-08-03,2,OPC81672553,92,14843
308,Ric4760,Rice,George,6946,Grand Crest, Holiday Park,3,33738,2290600328,2007-02-20,3,OPC80423203,13,22858
309,Har65068,Hart,Kenadi,94626, Quiet Brook Cape, Clintondale,6,36602,9128263143,2006-04-26,4,OPC87758908,74,16773
310,Daw53594,Dawson,Jack,75240,Clear Heath, Arispe,26,39313,2690827375,2011-06-21,4,OPC87712283,24,9392
311,Rio72013,Riochardson,Nadine,14755,Silver Lake Crossing, La Junta,13,22644,4207004182,2006-01-28,4,OPC81805854,89,34511
312,Har90884,Harper,Richard,18421,Amber Dale Diversion, Winkelman,20,11700,3454529560,2010-02-11,5,OPC81127629,38,25013
313,Bro40761,Brooks,Zachary,83736,Emerald Quail Passage, Mcarthur Estates,6,58489,3639317239,2003-01-21,1,OPC79216189,43,2472
314,Dic73160,Dickerson,Brice,13816, Shady Row, North Star,17,88391,4704734046,2013-11-08,4,OPC79755464,69,11646
315,Rey83508,Reynolds,Kenadi,91050,Foggy View, Laffertys Trailer Court,15,76591,8722092748,2001-08-20,6,OPC83183098,51,27903
316,Mau52456,Maurer,Taylor,10700,Green Row, Howe,23,15837,4336351677,2012-08-31,3,OPC82556398,3,7696
317,Ban95274,Bangeson,Mike,68946,Ash, Hitt,15,77086,2004133190,2013-11-19,7,OPC87294022,40,26663
318,Con21373,Conley,Corey,7119, Sleepy Mall , Arispe,6,12994,4332914962,2005-11-03,6,OPC78737264,87,35879
319,Ric58415,Rice,Alister,53305, Cozy Pines, Ten Mile,22,6444,326750645,2005-09-21,5,OPC84376899,34,22929
320,Smi90424,Smith,Eric,51085,Rustic Grove Orchard, Langley,2,69923,540246263,2003-02-02,2,OPC79636744,23,17763
321,Ban14334,Bangeson,Eric,36367, Heather Robin Mews, Kwikpak,9,56445,7177819147,2004-05-08,6,OPC83910463,73,1805
322,Bar56029,Barrister,Richard,14388,Strom, Green Acres,20,66971,5457582692,2009-02-09,1,OPC84216014,27,23260
323,Jam66455,Jamieson,Brian,8777,Golden Glen, Sandusky Mobile Home Villa,28,67177,2121835483,2009-05-08,2,OPC86470797,84,18063
324,Say27142,Saylor,Kristoff,61167,Rimer, Bradburys,6,82509,2182517309,2001-02-19,1,OPC83293271,82,26284
325,Ste28195,Stevens,Tristan,68226,Misty Brook Farms, Union Hill,19,97439,6131439867,2014-10-02,6,OPC80797766,47,21544
326,Ban12020,Bangeson,Taylor,49579,Stony Island Park, Richmond,28,39968,7583384387,2017-10-13,1,OPC86777023,8,5537
327,Con22120,Conley,Mindy,7546, Rustic Autumn Port, Crystal Lake,20,11017,4534645671,2004-02-19,2,OPC84422955,84,10174
328,Aar67549,Aaronson,Chris,32362, Honey Zephyr Nook, Vega Park,13,81245,6778358482,2001-08-26,2,OPC86985480,65,20536
329,Pre89157,Presten,Farris,54683, Fallen Prairie Corner, Comite,29,93988,958444093,2011-10-31,2,OPC78795378,34,6165
330,Gar48387,Garcia,Abigail,43692, Clear Beacon Hollow, Vega Park,17,84127,7317770519,2013-03-16,7,OPC81925484,95,7348
331,Har50672,Hart,Lee,40197,Noble Carrefour, Fomer,30,32006,7097169897,2004-04-07,2,OPC84049696,51,9479
332,Jim22297,Jiminez,Leah,68270, Cotton Elk Path, Ditchley,5,75313,3076387041,2002-04-07,7,OPC86915420,47,9205
333,Daw97598,Dawson,Leah,82138,Wishing Manor, Laffertys Trailer Court,26,68517,3768210357,2012-01-19,3,OPC79987857,79,8649
334,Coo67564,Cooper,Mindy,80206,Broad Hills Abbey, Montello,5,34879,8810444453,2019-01-20,3,OPC82061549,4,5922
335,Har82661,Harper,Albert,58280,Amber Dale Diversion, North Brewster,1,60555,4767529501,2001-03-21,1,OPC84168700,14,23487
336,Jam95032,Jamieson,Richard,80885, Cotton Elk Path, Walnut Hill,11,61595,7584926182,2015-05-01,6,OPC85883765,26,32517
337,Dew68076,Dewey,Erin,57547,College, Tiptop,16,79634,1461258178,2004-09-18,1,OPC81247536,37,28529
338,Gar31039,Garth,Cooper,52883, Easy Crescent, Meadowbrook Valley,23,34435,7395925595,2007-11-18,7,OPC83672994,71,6993
339,Aar945,Aaronson,Erin,19726,Jagged Branch Mews, Brownsburg,19,23260,519093141,2005-09-17,3,OPC80823882,6,28911
340,Mac85874,MacBain,Adam,79831,Columbus, Norton Shores,30,62186,3693783004,2014-06-17,3,OPC81745373,29,16009
341,Ban45271,Banks,Abigail,90993,Shady Pointe, Sandusky Mobile Home Villa,21,37824,2152405411,2009-10-19,3,OPC81412138,92,24471
342,She1291,Shelton,Farris,56832,Grand Crest, North Brewster,3,2192,3652566187,2007-05-19,2,OPC79355501,44,24012
343,Arc18740,Archibald,Maggs,63007, Lazy Key, Fomer,22,23967,4365928018,2019-05-23,5,OPC82096069,38,31943
344,Coo38004,Cooper,Leah,79899, Misty Lagoon Bay, Oak Knoll,16,61898,3968009429,2011-10-02,2,OPC86107066,54,5246
345,Rio41494,Riochardson,Nadine,1793, Broad Close, Meadowbrook Valley,13,39969,1525004339,2004-03-07,7,OPC80542497,37,31093
346,Tan2745,Tankersly,Abigail,20593,Carbon Hill-Buchtel, North Brewster,22,85775,9502491364,2016-05-28,5,OPC87539151,20,16027
347,Jac8664,Jackson,Eric,55794,Crystal Cove, Bradburys,21,24485,3113497582,2013-10-31,7,OPC84826489,46,6479
348,Jon16711,Jones,Adam,64592, Shady Row, New York,22,19714,1093327129,2009-08-15,6,OPC79791603,85,6683
349,Rob3269,Roberts,Blain,90902,Fulton, Oak Knoll,4,46012,3472029575,2009-12-27,4,OPC82771667,25,25162
350,Del46571,Deleon,Noel,55949, Cotton Elk Path, Comite,26,80014,7385017355,2018-10-01,5,OPC81286276,75,21138
351,Tho58507,Thomason,Leah,65402, Umber Shadow Ledge, Clintondale,6,57511,825023527,2012-02-11,6,OPC85841124,2,18493
352,Rid3358,Ridgley,Zachary,48901,Fulton, Richmond,7,69978,8108642243,2006-11-09,7,OPC78164552,71,29084
353,Ban67896,Bangeson,Timothy,92180,Golden Glen, Fomer,26,64217,1555219088,2006-12-06,6,OPC84886947,86,2669
354,Gar7182,Garcia,Airn,73872,Madison, East Village,22,9795,4980447893,2002-05-09,2,OPC83935309,65,7556
355,Moo94559,Moore,Eric,93742,Grey, Union Hill,23,7089,1709749668,2007-11-23,7,OPC79816620,34,16432
356,Del73426,Delacruz,Margo,63740, Crystal Spring Corners, Mcarthur Estates,2,89443,3875686732,2001-09-25,6,OPC80718306,70,34773
357,Jam53945,Jamieson,Taylor,82956,Misty Brook Farms, Winthrop Beach,16,88157,6448646826,2010-06-20,3,OPC80599781,72,3642
358,Rio81938,Riochardson,Mike,55020,Emerald Quail Passage, Bradburys,6,87746,2076351814,2013-08-14,2,OPC87184049,26,6672
359,Smi26069,Smith,Brian,77443,Foggy View, Vega Park,23,41196,8232497780,2017-06-16,6,OPC78782490,51,32323
360,Ram16917,Ramirez,Chris,16446,Stadium, North Star,1,57941,2003470360,2013-04-26,1,OPC86394112,92,28571
361,Sla63357,Slain,Abigail,87496,Tawny Vista, Ten Mile,30,31357,941820719,2005-08-18,5,OPC86480581,97,14117
362,Pre10334,Presten,Zachary,49847, Iron Bluff Rise, Union Hill,14,60847,4067427533,2001-07-08,1,OPC83201448,10,6998
363,She5485,Sherman,Cooper,90364,Sunny Glade, La Junta,23,63716,4555117017,2018-10-02,5,OPC87075807,8,3808
364,Jim97126,Jiminez,Samuel,6058,Carbon Hill-Buchtel, Langley,6,56063,5750316974,2006-11-26,1,OPC84594603,76,14472
365,Cal37074,Calahan,Chris,48212,Silver Lake Crossing, Klagetoh,16,66926,2172584652,2003-01-06,5,OPC84697843,33,26805
366,Rey58828,Reynolds,Moritz,5057,Fallen Berry Moor, Cowan,18,90421,840689525,2005-10-21,1,OPC79078394,39,11912
367,Con49207,Conley,Abigail,62662,Iron Pony Pathway, Mcarthur Estates,30,97979,9803466303,2003-03-28,1,OPC83175675,81,32229
368,Bro38902,Brooks,Adam,94631,Noble Carrefour, Vega Park,7,84435,5650341235,2015-06-29,6,OPC84322668,7,3387
369,Rob98201,Roberts,Mindy,1577, Red Place, Fulmor,21,98978,3052219642,2007-02-22,6,OPC81341410,12,8884
370,Ste269,Stevens,Jasmine,57677, Red Place, Youngstown,5,45585,2035773793,2014-11-27,2,OPC80205155,51,15805
371,Row20644,Rowley,Albert,65438, Foggy Hill, Sandusky Mobile Home Villa,4,19425,7432544725,2016-09-22,2,OPC81724131,8,1325
372,San12041,Sanchez,Abigail,7160,Cozy Prairie Hill, Sandusky Mobile Home Villa,5,4787,9075333637,2003-09-22,1,OPC82536017,65,28044
373,Say76418,Saylor,Carl,43691,Beckley, Comite,3,54966,224645075,2008-09-25,7,OPC87472501,24,20605
374,She49242,Shelton,Kristoff,72675,Umber Forest, Comite,11,2217,1100404996,2004-09-25,7,OPC80607395,70,24493
375,Rob29219,Roberts,Richard,99066,Quaking Embers Quay, East Village,29,50514,12144648,2011-03-19,3,OPC85822330,38,6506
376,Rio94727,Riochardson,Tristan,22590,Stadium, Montello,23,45493,6760129754,2017-03-29,7,OPC81819664,46,15091
377,Pre22950,Presley,Airn,19317,Hazy Road, Langley,7,42714,6758908029,2007-12-25,4,OPC84778584,47,34742
378,Sei24719,Seiler,Moritz,67563,Carbon Hill-Buchtel, Cowan,13,89538,8564204802,2018-04-25,2,OPC87776702,39,32061
379,Man68514,Manchester,Kristoff,8794,High Ledge, Bissell,20,80885,7235785670,2011-03-20,2,OPC79667153,6,22444
380,Pet87095,Peters,Valerie,43030, Red Place, Crystal Lake,6,28630,8811372278,2006-01-14,4,OPC85571779,34,3749
381,Rid11633,Ridgley,Carl,44196,Hazy Road, Hitt,12,87864,3392485503,2016-11-15,6,OPC84375935,66,16707
382,Ell43735,Ellis,Summer,5904, Crystal Spring Corners, New York,17,17307,6435243347,2001-06-08,3,OPC87768993,23,16023
383,Pre26191,Presley,Timothy,83377, Colonial Panda Pike, Union Beach,12,45393,8109778838,2014-03-10,2,OPC83210818,43,19421
384,Coo47128,Cooper,Nadine,39057,Honey Creek Autoroute, New York,19,85953,6336890900,2013-06-05,3,OPC81823591,95,18831
385,Gor24964,Gorman,Eric,20068, Red Place, Fomer,13,62053,6102160614,2013-09-19,3,OPC87859713,26,21228
386,Cal86300,Calahan,Maggs,44851,Jagged Branch Mews, Youngstown,17,34852,708631959,2010-01-26,2,OPC82270335,39,34806
